Date,returns,dd_10,sortino_20,sortino_60,target_returns_20
1970-02-10,-0.0105136854179699,0.0060550509481217,-0.2901353367136108,-0.2222439049828761,0.0296377772042593
1970-02-11,0.0097088599306385,0.0064506401766162,-0.3313184559963782,-0.2393699050664622,0.015861567844591
1970-02-12,-0.0024183702402247,0.0062309076914158,-0.2708311943267343,-0.2173237461657532,0.0129447620925704
1970-02-13,-0.0021931380259498,0.0060511095629764,-0.2812969392105817,-0.2217396084032062,0.0042663972101903
1970-02-16,-0.0008091982865687,0.0058724755779846,-0.2904999894922009,-0.2256764034446544,0.0094383721461905
1970-02-17,-0.0011571219970303,0.0056763013777092,-0.2919362973880314,-0.2267277484468956,0.0134554171287586
1970-02-18,0.0123124466968356,0.0054911162740038,-0.2954841814504088,-0.2285251074042963,-0.0002288032995361
1970-02-19,0.0036529685194928,0.0053040686954107,-0.2144313040662947,-0.2001010516951556,-0.0080083322273569
1970-02-20,0.0030718112972083,0.0051233926440102,-0.1889896034396025,-0.1912746785091725,-0.0118845066436623
1970-02-24,-0.0004545042265515,0.0049488710821958,-0.1673997874210106,-0.1837778327424407,-0.0001135933031468
1970-02-25,0.0153380771485247,0.0047817410918408,-0.1692728004845991,-0.1843550997997226,0.0046895818458807
1970-02-26,-0.0050490648440382,0.0046188574361217,-0.0645368051336097,-0.1485995550144905,0.0114082060983768
1970-02-27,0.0067264655969587,0.0046489110537805,-0.098226238984402,-0.1590999327604264,0.001451429444903
1970-03-02,0.0023436100849725,0.0044905520767868,-0.0521141247506912,-0.1432229111844777,-0.0008921806400694
1970-03-03,0.0057797678448112,0.0043375873878973,-0.0366734124824215,-0.1375558790123807,-0.0017748608031489
1970-03-04,-0.002107977004055,0.0041898332378562,0.003193143829472,-0.1238519158812262,-0.0027804054775035
1970-03-05,-0.0004443558762732,0.0040837102049839,-0.0140007482694914,-0.1285914567760489,-0.0068008580584661
1970-03-06,-0.0062416336268951,0.0039462797470244,-0.0189580891319055,-0.1295208659853668,-0.007631914571486
1970-03-09,-0.0104524725871142,0.0041399442501032,-0.0651658292450976,-0.1428886021670981,0.0001129131437096
1970-03-10,0.0027078642392694,0.0048278160049891,-0.1319697978696147,-0.1631665051790082,-0.002933901217192
1970-03-11,-0.0006762574397516,0.0046633628685838,-0.1127517629352257,-0.1565342733348586,-0.001805707081397
1970-03-12,-0.0040673494290297,0.004507909767362,-0.1173531354839816,-0.1577990115164919,-0.0010194707508182
1970-03-13,-0.0053351759922453,0.0044797605439146,-0.1445273030731278,-0.1663975010671796,-0.0025071377315359
1970-03-16,-0.0108715029083299,0.0045420809523259,-0.1784870198447753,-0.1773978576396272,-0.0002301987594703
1970-03-17,0.0043627766494314,0.0052118843859865,-0.2351278113585138,-0.1970309015409302,-0.0064360358336719
1970-03-18,0.0028599229855377,0.0050343484705805,-0.2035305229766504,-0.1864592080996885,-0.0191449011921838
1970-03-19,-0.0013717737314591,0.004862860080201,-0.1822537454888982,-0.179366587415523,-0.0202213838870735
1970-03-20,-0.004126560408328,0.0047106080316035,-0.190188563125099,-0.1820405479646728,-0.0142288910177175
1970-03-23,-0.000804363119097,0.004673776779386,-0.2151905841302284,-0.1904637566350729,-0.018681295801354
1970-03-24,0.0113164091139639,0.0045193668831506,-0.2187855870607789,-0.1917779183579833,-0.0430836641274083
1970-03-25,0.0201412522975523,0.004365420656175,-0.1349638065913219,-0.1645482771633734,-0.0779283759310542
1970-03-26,0.0016695594084579,0.0042167184028383,0.0136677745098623,-0.1164061402472215,-0.0828547294422952
1970-03-30,-0.003230311056515,0.0040730814941475,0.0241177431129289,-0.1123288182999107,-0.0955779637444269
1970-03-31,0.0,0.0040221642607065,-0.0027062887041317,-0.1197010561173207,-0.1102941444027534
1970-04-01,0.0048970876817318,0.0038851545803196,-0.0045437359589393,-0.1196022508583132,-0.0961876867242317
1970-04-02,-0.0031135216784097,0.0037528119526194,0.03187250054619,-0.1076520887670201,-0.0966252729938297
1970-04-03,-0.0044648084572358,0.0037134405192446,0.0046025058080875,-0.1149187036929783,-0.0931422294916117
1970-04-06,-0.0070726901399149,0.0037684405692285,-0.0326076156672502,-0.125112451930841,-0.1118156244243122
1970-04-07,-0.0027076448719185,0.0040743126055142,-0.0866422061781356,-0.1404614110583939,-0.1188567972380223
1970-04-08,-0.0003389501216322,0.0039974150736499,-0.1074654507576376,-0.1465484763858461,-0.1075099198256923
1970-04-09,0.0004519366960433,0.0038622445776432,-0.1102222867212893,-0.1471282118340671,-0.1034420672397447
1970-04-10,-0.0032811130984509,0.0037306823487386,-0.1066752917314746,-0.1457749302895966,-0.1050583002663021
1970-04-13,-0.006822842972963,0.0037022819335248,-0.132190549163491,-0.153188452947708,-0.1088658277410195
